ID,PERMI,  PERMIT_TYPE
1637044,100086320,PERMIT - ELECTRIC WIRING
1637045,100086321,PERMIT - RENOVATION/ALTERATION
1637046,100086322,PERMIT - NEW CONSTRUCTION
1637047,100086323,PERMIT - NEW CONSTRUCTION
1637227,100086433,PERMIT - ELECTRIC WIRING
1637048,100086324,PERMIT - NEW CONSTRUCTION
1637049,100086325,PERMIT - NEW CONSTRUCTION
1637050,100086326,PERMIT - NEW CONSTRUCTION
1637051,100086327,PERMIT - NEW CONSTRUCTION
1637052,100086328,PERMIT - NEW CONSTRUCTION
1637062,100086332,PERMIT - RENOVATION/ALTERATION
1637100,100086347,PERMIT - ELECTRIC WIRING
1637201,100086416,PERMIT - RENOVATION/ALTERATION
1637120,100086367,PERMIT - NEW CONSTRUCTION
1637124,100086371,PERMIT - RENOVATION/ALTERATION
1637125,100086372,PERMIT - RENOVATION/ALTERATION
1637127,100086374,PERMIT - RENOVATION/ALTERATION
1637145,100086387,PERMIT - RENOVATION/ALTERATION
1637148,100086388,PERMIT - RENOVATION/ALTERATION
1637149,100086389,PERMIT - NEW CONSTRUCTION
1637154,100086390,PERMIT - EASY PERMIT PROCESS
1637165,100086395,PERMIT - RENOVATION/ALTERATION
1637168,100086396,PERMIT - RENOVATION/ALTERATION
1637171,100086398,PERMIT - ELECTRIC WIRING
1637173,100086399,PERMIT - ELECTRIC WIRING
1637176,100086400,PERMIT - ELECTRIC WIRING
1637179,100086403,PERMIT - RENOVATION/ALTERATION
1637180,100086404,PERMIT - ELECTRIC WIRING
1637186,100086407,PERMIT - ELECTRIC WIRING
1637189,100086408,PERMIT - RENOVATION/ALTERATION
1637194,100086411,PERMIT - RENOVATION/ALTERATION
1637197,100086413,PERMIT - WRECKING/DEMOLITION
1637198,100086414,PERMIT - PORCH CONSTRUCTION
1637205,100086417,PERMIT - RENOVATION/ALTERATION
1637206,100086418,PERMIT - EASY PERMIT PROCESS
1637208,100086419,PERMIT - ELECTRIC WIRING
1637211,100086420,PERMIT - ELECTRIC WIRING
1637213,100086422,PERMIT - ELECTRIC WIRING
1637216,100086424,PERMIT - RENOVATION/ALTERATION
1637217,100086425,PERMIT - ELECTRIC WIRING
1637218,100086426,PERMIT - ELECTRIC WIRING
1637220,100086427,PERMIT - ELECTRIC WIRING
1637221,100086428,PERMIT - ELECTRIC WIRING
1637223,100086430,PERMIT - ELECTRIC WIRING
1637226,100086432,PERMIT - NEW CONSTRUCTION
1637232,100086434,PERMIT - ELECTRIC WIRING
1637233,100086435,PERMIT - ELECTRIC WIRING
1637234,100086436,PERMIT - RENOVATION/ALTERATION
01-04-2006,100086438,PERMIT - ELECTRIC WIRING
1637244,100086441,PERMIT - NEW CONSTRUCTION
1637259,100086446,PERMIT - ELECTRIC WIRING
1637261,100086448,PERMIT - ELECTRIC WIRING
1637262,100086449,PERMIT - ELECTRIC WIRING
1637264,100086450,PERMIT - ELECTRIC WIRING
1637267,100086451,PERMIT - ELECTRIC WIRING
1637269,100086453,PERMIT - ELECTRIC WIRING
1637271,100086455,PERMIT - ELECTRIC WIRING
1637272,100086456,PERMIT - ELECTRIC WIRING
1637274,100086457,PERMIT - RENOVATION/ALTERATION
1637275,100086458,PERMIT - RENOVATION/ALTERATION
1637276,100086459,PERMIT - WRECKING/DEMOLITION
1637277,100086460,PERMIT - RENOVATION/ALTERATION
1637278,100086461,PERMIT - ELECTRIC WIRING
1637280,100086462,PERMIT - ELECTRIC WIRING
1637283,100086464,PERMIT - NEW CONSTRUCTION
1637284,100086465,PERMIT - ELECTRIC WIRING
1637285,100086466,PERMIT - RENOVATION/ALTERATION
1637287,100086467,PERMIT - ELECTRIC WIRING
1637288,100086468,PERMIT - ELECTRIC WIRING
1637289,100086469,PERMIT - WRECKING/DEMOLITION
1637291,100086471,PERMIT - ELECTRIC WIRING
1637292,100086472,PERMIT - RENOVATION/ALTERATION
1637295,100086473,PERMIT - ELECTRIC WIRING
1637296,100086474,PERMIT - PORCH CONSTRUCTION
1637301,100086477,PERMIT - ELECTRIC WIRING
1637304,100086478,PERMIT - ELECTRIC WIRING
1637307,100086480,PERMIT - ELECTRIC WIRING
1637309,100086481,PERMIT - EASY PERMIT PROCESS
1637313,100086482,PERMIT - RENOVATION/ALTERATION
1637315,100086483,PERMIT - ELECTRIC WIRING
1637316,100086484,PERMIT - ELECTRIC WIRING
1637329,100086491,PERMIT - WRECKING/DEMOLITION
1637334,100086495,PERMIT - ELECTRIC WIRING
1637336,100086497,PERMIT - ELECTRIC WIRING
1637337,100086498,PERMIT - WRECKING/DEMOLITION
1637338,100086499,PERMIT - ELECTRIC WIRING
1637340,100086501,PERMIT - ELECTRIC WIRING
1637342,100086502,PERMIT - ELECTRIC WIRING
1637345,100086505,PERMIT - ELECTRIC WIRING
1637347,100086506,PERMIT - ELECTRIC WIRING
1637348,100086507,PERMIT - ELECTRIC WIRING
1637351,100086510,PERMIT - ELECTRIC WIRING
1637352,100086511,PERMIT - ELECTRIC WIRING
1637354,100086513,PERMIT - ELECTRIC WIRING
1637358,100086516,PERMIT - RENOVATION/ALTERATION
1637359,100086517,PERMIT - RENOVATION/ALTERATION
1637367,100086521,PERMIT - ELECTRIC WIRING
1637378,100086524,PERMIT - ELECTRIC WIRING
1637380,100086525,PERMIT - ELECTRIC WIRING
1637382,100086527,PERMIT - ELECTRIC WIRING
1637386,100086528,PERMIT - ELECTRIC WIRING
1637390,100086531,PERMIT - ELECTRIC WIRING
1637395,100086534,PERMIT - ELECTRIC WIRING
1637400,100086537,PERMIT - ELECTRIC WIRING
1637401,100086538,PERMIT - ELECTRIC WIRING
1637402,100086539,PERMIT - PORCH CONSTRUCTION
1637404,100086540,PERMIT - ELECTRIC WIRING
1637407,100086542,PERMIT - ELECTRIC WIRING
1637408,100086543,PERMIT - ELECTRIC WIRING
1637410,100086544,PERMIT - ELECTRIC WIRING
1637414,100086546,PERMIT - RENOVATION/ALTERATION
1637417,100086547,PERMIT - NEW CONSTRUCTION
1637472,100086586,PERMIT - PORCH CONSTRUCTION
1637432,100086558,PERMIT - RENOVATION/ALTERATION
1637433,100086559,PERMIT - ELECTRIC WIRING
1637438,100086563,PERMIT - ELECTRIC WIRING
1637447,100086570,PERMIT - ELECTRIC WIRING
1637448,100086571,PERMIT - NEW CONSTRUCTION
1637454,100086575,PERMIT - RENOVATION/ALTERATION
1637457,100086577,PERMIT - ELECTRIC WIRING
1637458,100086578,PERMIT - ELECTRIC WIRING
1637462,100086580,PERMIT - ELECTRIC WIRING
1637463,100086581,PERMIT - NEW CONSTRUCTION
1637464,100086582,PERMIT - ELECTRIC WIRING
1637469,100086585,PERMIT - PORCH CONSTRUCTION
1637473,100086587,PERMIT - ELECTRIC WIRING
1637475,100086588,PERMIT - ELECTRIC WIRING
1637477,100086590,PERMIT - ELECTRIC WIRING
1637478,100086591,PERMIT - ELECTRIC WIRING
1637479,100086592,PERMIT - NEW CONSTRUCTION
1637482,100086593,PERMIT - RENOVATION/ALTERATION
1637487,100086594,PERMIT - RENOVATION/ALTERATION
1637526,100086598,PERMIT - NEW CONSTRUCTION
1637564,100086615,PERMIT - ELECTRIC WIRING
1637592,100086638,PERMIT - ELECTRIC WIRING
1637565,100086616,PERMIT - RENOVATION/ALTERATION
1637568,100086619,PERMIT - PORCH CONSTRUCTION
1637569,100086620,PERMIT - ELEVATOR EQUIPMENT
1637572,100086622,PERMIT - ELECTRIC WIRING
1637574,100086624,PERMIT - PORCH CONSTRUCTION
1637578,100086627,PERMIT - ELECTRIC WIRING
1637580,100086629,PERMIT - ELEVATOR EQUIPMENT
1637583,100086631,PERMIT - ELECTRIC WIRING
1637586,100086632,PERMIT - ELECTRIC WIRING
1637588,100086634,PERMIT - RENOVATION/ALTERATION
1637589,100086635,PERMIT - PORCH CONSTRUCTION
1637591,100086637,PERMIT - ELEVATOR EQUIPMENT
1637593,100086639,PERMIT - RENOVATION/ALTERATION
1637599,100086643,PERMIT - EASY PERMIT PROCESS
1637600,100086644,PERMIT - ELECTRIC WIRING
1637606,100086649,PERMIT - ELECTRIC WIRING
1637608,100086650,PERMIT - ELECTRIC WIRING
1637612,100086653,PERMIT - ELEVATOR EQUIPMENT
1637617,100086657,PERMIT - ELEVATOR EQUIPMENT
1637625,100086663,PERMIT - ELECTRIC WIRING
1637633,100086669,PERMIT - ELECTRIC WIRING
1637635,100086670,PERMIT - ELEVATOR EQUIPMENT
1637637,100086672,PERMIT - RENOVATION/ALTERATION
1637638,100086673,PERMIT - ELEVATOR EQUIPMENT
1637642,100086676,PERMIT - ELEVATOR EQUIPMENT
1637647,100086679,PERMIT - ELECTRIC WIRING
1637653,100086685,PERMIT - ELEVATOR EQUIPMENT
1637654,100086686,PERMIT - ELECTRIC WIRING
1637658,100086689,PERMIT - ELEVATOR EQUIPMENT
1637661,100086691,PERMIT - NEW CONSTRUCTION
1637662,100086692,PERMIT - ELECTRIC WIRING
1637664,100086694,PERMIT - WRECKING/DEMOLITION
1637671,100086698,PERMIT - ELEVATOR EQUIPMENT
1637681,100086704,PERMIT - PORCH CONSTRUCTION
1637684,100086707,PERMIT - ELECTRIC WIRING
1637687,100086708,PERMIT - ELEVATOR EQUIPMENT
1637689,100086710,PERMIT - ELECTRIC WIRING
1637704,100086721,PERMIT - ELECTRIC WIRING
1637705,100086722,PERMIT - RENOVATION/ALTERATION
1637707,100086724,PERMIT - EASY PERMIT PROCESS
1637708,100086725,PERMIT - ELECTRIC WIRING
1637725,100086739,PERMIT - ELEVATOR EQUIPMENT
1637726,100086740,PERMIT - RENOVATION/ALTERATION
1637734,100086745,PERMIT - RENOVATION/ALTERATION
1637736,100086746,PERMIT - EASY PERMIT PROCESS
1637737,100086747,PERMIT - ELECTRIC WIRING
1637738,100086748,PERMIT - RENOVATION/ALTERATION
1637739,100086749,PERMIT - ELECTRIC WIRING
1637743,100086750,PERMIT - ELECTRIC WIRING
1637762,100086769,PERMIT - ELEVATOR EQUIPMENT
1637744,100086751,PERMIT - NEW CONSTRUCTION
1637745,100086752,PERMIT - ELECTRIC WIRING
1637747,100086754,PERMIT - ELECTRIC WIRING
1637748,100086755,PERMIT - ELECTRIC WIRING
1637750,100086757,PERMIT - ELECTRIC WIRING
1637751,100086758,PERMIT - ELEVATOR EQUIPMENT
1637752,100086759,PERMIT - ELECTRIC WIRING
1637754,100086761,PERMIT - ELECTRIC WIRING
1637755,100086762,PERMIT - ELECTRIC WIRING
1637756,100086763,PERMIT - ELEVATOR EQUIPMENT
1637757,100086764,PERMIT - ELECTRIC WIRING
1637759,100086766,PERMIT - ELECTRIC WIRING
1637760,100086767,PERMIT - ELECTRIC WIRING
1637761,100086768,PERMIT - PORCH CONSTRUCTION
1637763,100086770,PERMIT - ELECTRIC WIRING
1637208,100086771,PERMIT - PORCH CONSTRUCTION
1637211,100086773,PERMIT - ELECTRIC WIRING
1637213,100086774,PERMIT - NEW CONSTRUCTION
1637216,100086775,PERMIT - ELECTRIC WIRING
1637217,100086776,PERMIT - PORCH CONSTRUCTION
1637218,100086778,PERMIT - ELECTRIC WIRING
1637772,100086779,PERMIT - PORCH CONSTRUCTION
1637773,100086780,PERMIT - PORCH CONSTRUCTION
01-04-2006,100086782,PERMIT - PORCH CONSTRUCTION
1637776,100086783,PERMIT - PORCH CONSTRUCTION
1637777,100086784,PERMIT - PORCH CONSTRUCTION
1637780,100086787,PERMIT - ELECTRIC WIRING
1637795,100086795,PERMIT - WRECKING/DEMOLITION
1637799,100086798,PERMIT - ELECTRIC WIRING
1637802,100086800,PERMIT - WRECKING/DEMOLITION
1637803,100086801,PERMIT - WRECKING/DEMOLITION
1637805,100086803,PERMIT - ELECTRIC WIRING
1637806,100086804,PERMIT - ELECTRIC WIRING
1637808,100086805,PERMIT - RENOVATION/ALTERATION
1637813,100086810,PERMIT - WRECKING/DEMOLITION
1637814,100086811,PERMIT - NEW CONSTRUCTION
1637816,100086812,PERMIT - NEW CONSTRUCTION
1637830,100086820,PERMIT - RENOVATION/ALTERATION
1637832,100086821,PERMIT - ELECTRIC WIRING
1637941,100086887,PERMIT - ELECTRIC WIRING
1637942,100086888,PERMIT - ELECTRIC WIRING
1637837,100086824,PERMIT - NEW CONSTRUCTION
1637839,100086826,PERMIT - EASY PERMIT PROCESS
1637842,100086828,PERMIT - ELECTRIC WIRING
1637853,100086836,PERMIT - NEW CONSTRUCTION
1637858,100086840,PERMIT - ELECTRIC WIRING
1637859,100086841,PERMIT - RENOVATION/ALTERATION
1637863,100086843,PERMIT - RENOVATION/ALTERATION
1637877,100086854,PERMIT - NEW CONSTRUCTION
1637887,100086864,PERMIT - ELECTRIC WIRING
1637943,100086889,PERMIT - ELECTRIC WIRING
1637944,100086890,PERMIT - ELECTRIC WIRING
1637894,100086869,PERMIT - RENOVATION/ALTERATION
1637896,100086871,PERMIT - NEW CONSTRUCTION
1637900,100086874,PERMIT - EASY PERMIT PROCESS
1637903,100086877,PERMIT - EASY PERMIT PROCESS
1637910,100086879,PERMIT - RENOVATION/ALTERATION
1637931,100086880,PERMIT - RENOVATION/ALTERATION
1637932,100086881,PERMIT - RENOVATION/ALTERATION
1637933,100086882,PERMIT - RENOVATION/ALTERATION
1637946,100086892,PERMIT - ELECTRIC WIRING
1637948,100086894,PERMIT - ELECTRIC WIRING
1637950,100086895,PERMIT - ELECTRIC WIRING
1637951,100086896,PERMIT - ELECTRIC WIRING
1637952,100086897,PERMIT - RENOVATION/ALTERATION
1637955,100086899,PERMIT - ELECTRIC WIRING
1637957,100086901,PERMIT - ELECTRIC WIRING
1637959,100086903,PERMIT - ELECTRIC WIRING
1637962,100086904,PERMIT - ELECTRIC WIRING
1637964,100086905,PERMIT - RENOVATION/ALTERATION
1637967,100086908,PERMIT - ELECTRIC WIRING
1637968,100086909,PERMIT - ELECTRIC WIRING
1637970,100086911,PERMIT - ELECTRIC WIRING
1637971,100086912,PERMIT - ELECTRIC WIRING
1637974,100086914,PERMIT - ELECTRIC WIRING
1637976,100086916,PERMIT - ELECTRIC WIRING
1637977,100086917,PERMIT - ELECTRIC WIRING
1637982,100086921,PERMIT - ELECTRIC WIRING
1637983,100086922,PERMIT - RENOVATION/ALTERATION
1637985,100086924,PERMIT - ELECTRIC WIRING
1637987,100086926,PERMIT - WRECKING/DEMOLITION
1637989,100086927,PERMIT - ELECTRIC WIRING
1637994,100086931,PERMIT - ELECTRIC WIRING
1637999,100086934,PERMIT - ELECTRIC WIRING
1638001,100086935,PERMIT - WRECKING/DEMOLITION
1638003,100086936,PERMIT - ELECTRIC WIRING
1638006,100086937,PERMIT - ELECTRIC WIRING
1638007,100086938,PERMIT - RENOVATION/ALTERATION
1638008,100086939,PERMIT - RENOVATION/ALTERATION
1638010,100086941,PERMIT - EASY PERMIT PROCESS
1638013,100086942,PERMIT - NEW CONSTRUCTION
1638014,100086943,PERMIT - ELECTRIC WIRING
1638015,100086944,PERMIT - RENOVATION/ALTERATION
1638019,100086946,PERMIT - ELECTRIC WIRING
1638020,100086947,PERMIT - RENOVATION/ALTERATION
1638022,100086949,PERMIT - RENOVATION/ALTERATION
1638023,100086950,PERMIT - PORCH CONSTRUCTION
1638033,100086956,PERMIT - RENOVATION/ALTERATION
1638039,100086961,PERMIT - ELECTRIC WIRING
1638044,100086964,PERMIT - ELECTRIC WIRING
1638047,100086966,PERMIT - PORCH CONSTRUCTION
1638053,100086972,PERMIT - ELECTRIC WIRING
1638057,100086976,PERMIT - ELECTRIC WIRING
"20,000.00",100086980,PERMIT - ELECTRIC WIRING
1638075,100086989,PERMIT - NEW CONSTRUCTION
1638078,100086991,PERMIT - NEW CONSTRUCTION
1638080,100086993,PERMIT - PORCH CONSTRUCTION
1638081,100086994,PERMIT - RENOVATION/ALTERATION
1637208,100086997,PERMIT - NEW CONSTRUCTION
1637211,100087000,PERMIT - RENOVATION/ALTERATION
1637213,100087003,PERMIT - ELECTRIC WIRING
1637216,100087016,PERMIT - SIGNS
1637217,100087023,PERMIT - ELECTRIC WIRING
1637218,100087025,PERMIT - NEW CONSTRUCTION
1638128,100087027,PERMIT - ELECTRIC WIRING
1638129,100087028,PERMIT - ELECTRIC WIRING
1638136,100087034,PERMIT - RENOVATION/ALTERATION
1638137,100087035,PERMIT - ELECTRIC WIRING
1638138,100087036,PERMIT - ELECTRIC WIRING
1638139,100087037,PERMIT - ELECTRIC WIRING
1638141,100087038,PERMIT - ELECTRIC WIRING
1638142,100087039,PERMIT - ELECTRIC WIRING
1638144,100087041,PERMIT - NEW CONSTRUCTION
1638380,100087184,PERMIT - SIGNS
1638146,100087042,PERMIT - ELECTRIC WIRING
1638147,100087043,PERMIT - PORCH CONSTRUCTION
1638148,100087044,PERMIT - ELECTRIC WIRING
1638149,100087045,PERMIT - ELECTRIC WIRING
1638157,100087052,PERMIT - ELECTRIC WIRING
1638160,100087055,PERMIT - ELECTRIC WIRING
1638161,100087056,PERMIT - ELECTRIC WIRING
1638162,100087057,PERMIT - WRECKING/DEMOLITION
1638164,100087059,PERMIT - ELECTRIC WIRING
1638165,100087060,PERMIT - ELECTRIC WIRING
1638167,100087061,PERMIT - ELECTRIC WIRING
1638169,100087063,PERMIT - ELECTRIC WIRING
1638176,100087064,PERMIT - SIGNS
1638177,100087065,PERMIT - RENOVATION/ALTERATION
1638188,100087068,PERMIT - PORCH CONSTRUCTION
1638192,100087071,PERMIT - WRECKING/DEMOLITION
1638193,100087072,PERMIT - WRECKING/DEMOLITION
1638214,100087085,PERMIT - RENOVATION/ALTERATION
1638217,100087087,PERMIT - RENOVATION/ALTERATION
1638223,100087093,PERMIT - RENOVATION/ALTERATION
1638239,100087102,PERMIT - ELECTRIC WIRING
1638240,100087103,PERMIT - NEW CONSTRUCTION
1638241,100087104,PERMIT - RENOVATION/ALTERATION
1638244,100087107,PERMIT - WRECKING/DEMOLITION
1638245,100087108,PERMIT - NEW CONSTRUCTION
1638249,100087109,PERMIT - PORCH CONSTRUCTION
1638251,100087111,PERMIT - ELECTRIC WIRING
1638255,100087114,PERMIT - PORCH CONSTRUCTION
1638261,100087119,PERMIT - RENOVATION/ALTERATION
1638274,100087126,PERMIT - EASY PERMIT PROCESS
1638280,100087132,PERMIT - ELECTRIC WIRING
1638283,100087135,PERMIT - RENOVATION/ALTERATION
1638330,100087149,PERMIT - ELECTRIC WIRING
1638332,100087150,PERMIT - EASY PERMIT PROCESS
1638383,100087186,PERMIT - ELECTRIC WIRING
1638336,100087152,PERMIT - NEW CONSTRUCTION
1638339,100087154,PERMIT - RENOVATION/ALTERATION
1638341,100087155,PERMIT - PORCH CONSTRUCTION
1638349,100087160,PERMIT - ELECTRIC WIRING
1638350,100087161,PERMIT - ELECTRIC WIRING
1638351,100087162,PERMIT - ELECTRIC WIRING
1638352,100087163,PERMIT - ELECTRIC WIRING
1638353,100087164,PERMIT - ELECTRIC WIRING
1638354,100087165,PERMIT - ELECTRIC WIRING
1638358,100087169,PERMIT - ELECTRIC WIRING
1638361,100087171,PERMIT - ELECTRIC WIRING
1638376,100087181,PERMIT - EASY PERMIT PROCESS
1638379,100087183,PERMIT - ELECTRIC WIRING
1638384,100087187,PERMIT - RENOVATION/ALTERATION
1637208,100087188,PERMIT - EASY PERMIT PROCESS
1637211,100087190,PERMIT - ELECTRIC WIRING
1637213,100087200,PERMIT - ELECTRIC WIRING
1637216,100087201,PERMIT - ELECTRIC WIRING
1637217,100087202,PERMIT - ELECTRIC WIRING
1637218,100087204,PERMIT - ELECTRIC WIRING
"30,000.00",100087206,PERMIT - ELECTRIC WIRING
1638415,100087207,PERMIT - ELECTRIC WIRING
1638416,100087208,PERMIT - ELECTRIC WIRING
1638417,100087209,PERMIT - EASY PERMIT PROCESS
1638422,100087213,PERMIT - RENOVATION/ALTERATION
1638424,100087214,PERMIT - ELECTRIC WIRING
1638427,100087217,PERMIT - ELECTRIC WIRING
1638428,100087218,PERMIT - ELECTRIC WIRING
1638433,100087222,PERMIT - EASY PERMIT PROCESS
1638441,100087229,PERMIT - ELECTRIC WIRING
1638443,100087230,PERMIT - EASY PERMIT PROCESS
1638444,100087231,PERMIT - EASY PERMIT PROCESS
1638445,100087232,PERMIT - EASY PERMIT PROCESS
1638446,100087233,PERMIT - EASY PERMIT PROCESS
1638447,100087234,PERMIT - EASY PERMIT PROCESS
1638448,100087235,PERMIT - EASY PERMIT PROCESS
1638449,100087236,PERMIT - EASY PERMIT PROCESS
1638450,100087237,PERMIT - EASY PERMIT PROCESS
1638451,100087238,PERMIT - ELECTRIC WIRING
1638452,100087239,PERMIT - ELECTRIC WIRING
1638456,100087243,PERMIT - RENOVATION/ALTERATION
1638458,100087245,PERMIT - ELECTRIC WIRING
1638461,100087248,PERMIT - ELECTRIC WIRING
1638464,100087251,PERMIT - EASY PERMIT PROCESS
1638467,100087254,PERMIT - ELECTRIC WIRING
1638470,100087256,PERMIT - ELECTRIC WIRING
1638474,100087260,PERMIT - SIGNS
1638479,100087263,PERMIT - ELECTRIC WIRING
1638481,100087265,PERMIT - ELECTRIC WIRING
1638484,100087267,PERMIT - NEW CONSTRUCTION
1638485,100087268,PERMIT - SIGNS
1638486,100087269,PERMIT - ELECTRIC WIRING
1638487,100087270,PERMIT - ELECTRIC WIRING
1638488,100087271,PERMIT - ELECTRIC WIRING
1638489,100087272,PERMIT - ELECTRIC WIRING
1638490,100087273,PERMIT - ELECTRIC WIRING
1638491,100087274,PERMIT - ELECTRIC WIRING
1638492,100087275,PERMIT - ELECTRIC WIRING
1638493,100087276,PERMIT - ELECTRIC WIRING
1638495,100087278,PERMIT - ELECTRIC WIRING
1638496,100087279,PERMIT - ELECTRIC WIRING
1638497,100087280,PERMIT - ELECTRIC WIRING
1638498,100087281,PERMIT - ELECTRIC WIRING
1638500,100087283,PERMIT - ELECTRIC WIRING
1638501,100087284,PERMIT - ELECTRIC WIRING
1638502,100087285,PERMIT - ELECTRIC WIRING
1638503,100087286,PERMIT - ELECTRIC WIRING
1638506,100087289,PERMIT - ELECTRIC WIRING
1638510,100087292,PERMIT - ELECTRIC WIRING
1638519,100087295,PERMIT - PORCH CONSTRUCTION
1638520,100087296,PERMIT - ELECTRIC WIRING
1638522,100087297,PERMIT - ELECTRIC WIRING
1638536,100087309,PERMIT - ELECTRIC WIRING
1638537,100087310,PERMIT - RENOVATION/ALTERATION
1638540,100087313,PERMIT - ELECTRIC WIRING
1638544,100087317,PERMIT - ELECTRIC WIRING
1638546,100087319,PERMIT - PORCH CONSTRUCTION
1638547,100087320,PERMIT - ELECTRIC WIRING
1638548,100087321,PERMIT - ELECTRIC WIRING
1638549,100087322,PERMIT - ELECTRIC WIRING
1638550,100087323,PERMIT - PORCH CONSTRUCTION
1638660,100087387,PERMIT - ELECTRIC WIRING
1638661,100087388,PERMIT - ELECTRIC WIRING
1638662,100087389,PERMIT - ELECTRIC WIRING
1638664,100087391,PERMIT - ELECTRIC WIRING
1638666,100087393,PERMIT - ELECTRIC WIRING
1638667,100087394,PERMIT - ELECTRIC WIRING
1638668,100087395,PERMIT - ELECTRIC WIRING
1638670,100087397,PERMIT - ELECTRIC WIRING
1638672,100087399,PERMIT - ELECTRIC WIRING
1638675,100087402,PERMIT - ELECTRIC WIRING
1638676,100087403,PERMIT - ELECTRIC WIRING
1638677,100087404,PERMIT - ELECTRIC WIRING
1638678,100087405,PERMIT - ELECTRIC WIRING
1638679,100087406,PERMIT - RENOVATION/ALTERATION
1638681,100087408,PERMIT - ELECTRIC WIRING
1638682,100087409,PERMIT - ELECTRIC WIRING
1638683,100087410,PERMIT - ELECTRIC WIRING
1638684,100087411,PERMIT - ELECTRIC WIRING
1638685,100087412,PERMIT - ELECTRIC WIRING
1638415,100087413,PERMIT - ELECTRIC WIRING
1638687,100087414,PERMIT - ELECTRIC WIRING
1638688,100087415,PERMIT - ELECTRIC WIRING
1638689,100087416,PERMIT - ELECTRIC WIRING
1638690,100087417,PERMIT - ELECTRIC WIRING
1638691,100087418,PERMIT - NEW CONSTRUCTION
1638692,100087419,PERMIT - NEW CONSTRUCTION
1638700,100087427,PERMIT - RENOVATION/ALTERATION
1638701,100087428,PERMIT - RENOVATION/ALTERATION
1638702,100087429,PERMIT - NEW CONSTRUCTION
1638703,100087430,PERMIT - NEW CONSTRUCTION
1638704,100087431,PERMIT - NEW CONSTRUCTION
1638705,100087432,PERMIT - PORCH CONSTRUCTION
1638706,100087433,PERMIT - RENOVATION/ALTERATION
1638720,100087447,PERMIT - RENOVATION/ALTERATION
1638723,100087450,PERMIT - ELECTRIC WIRING
1638731,100087454,PERMIT - EASY PERMIT PROCESS
1638732,100087455,PERMIT - EASY PERMIT PROCESS
1638733,100087456,PERMIT - EASY PERMIT PROCESS
1638734,100087457,PERMIT - EASY PERMIT PROCESS
1638735,100087458,PERMIT - RENOVATION/ALTERATION
1638738,100087460,PERMIT - ELECTRIC WIRING
1638740,100087462,PERMIT - ELECTRIC WIRING
1638742,100087464,PERMIT - EASY PERMIT PROCESS
1638743,100087465,PERMIT - ELECTRIC WIRING
1638745,100087467,PERMIT - EASY PERMIT PROCESS
1638746,100087468,PERMIT - ELECTRIC WIRING
1638747,100087469,PERMIT - RENOVATION/ALTERATION
1638748,100087470,PERMIT - ELECTRIC WIRING
1638750,100087471,PERMIT - ELECTRIC WIRING
1638752,100087473,PERMIT - ELECTRIC WIRING
1638754,100087474,PERMIT - RENOVATION/ALTERATION
1638755,100087475,PERMIT - ELECTRIC WIRING
1638756,100087476,PERMIT - ELECTRIC WIRING
1638757,100087477,PERMIT - EASY PERMIT PROCESS
1638758,100087478,PERMIT - ELECTRIC WIRING
1638759,100087479,PERMIT - EASY PERMIT PROCESS
